id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-19DL4044E75L,2024-04-19,landed,4044,DL4044,DAL4044,Delta Air Lines,DL,DAL,Rochester International Airport,America/Chicago,RST,KRST,,02,30,2024-04-19T05:20:00+00:00,2024-04-19T05:20:00+00:00,2024-04-19T05:49:00+00:00,2024-04-19T05:49:00+00:00,2024-04-19T05:49:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C10,6,,2024-04-19T06:10:00+00:00,2024-04-19T06:10:00+00:00,2024-04-19T06:10:00+00:00,2024-04-19T06:10:00+00:00,2024-04-19T06:10:00+00:00,N241SY,E75L,E75L,A2355D
2024-04-19DL9494None,2024-04-19,landed,9494,DL9494,DAL9494,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,F3,27,2024-04-19T11:45:00+00:00,2024-04-19T11:45:00+00:00,2024-04-19T12:12:00+00:00,2024-04-19T12:12:00+00:00,2024-04-19T12:12:00+00:00,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,7,1,2024-04-20T00:05:00+00:00,2024-04-20T00:05:00+00:00,2024-04-20T00:05:00+00:00,2024-04-20T00:05:00+00:00,2024-04-20T00:05:00+00:00,None,None,None,None
2024-04-19DL4919CRJ9,2024-04-19,landed,4919,DL4919,DAL4919,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B46,8,2024-04-19T10:03:00+00:00,2024-04-19T10:03:00+00:00,2024-04-19T10:10:00+00:00,2024-04-19T10:10:00+00:00,2024-04-19T10:10:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,66,5,,2024-04-19T13:55:00+00:00,2024-04-19T13:55:00+00:00,2024-04-19T13:14:00+00:00,2024-04-19T13:14:00+00:00,2024-04-19T13:14:00+00:00,N605LR,CRJ9,CRJ9,A7DADC
2024-04-19DL6480None,2024-04-19,landed,6480,DL6480,DAL6480,Delta Air Lines,DL,DAL,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,252,63,2024-04-19T21:15:00+00:00,2024-04-19T21:15:00+00:00,2024-04-19T22:18:00+00:00,2024-04-19T22:18:00+00:00,2024-04-19T22:18:00+00:00,Nanchang,Asia/Shanghai,KHN,ZSCN,T2,,3,39,2024-04-19T22:50:00+00:00,2024-04-19T22:50:00+00:00,2024-04-19T23:28:00+00:00,2024-04-19T23:28:00+00:00,2024-04-19T23:28:00+00:00,None,None,None,None
2024-04-19DL6444None,2024-04-19,landed,6444,DL6444,DAL6444,Delta Air Lines,DL,DAL,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,251,32,2024-04-19T21:40:00+00:00,2024-04-19T21:40:00+00:00,2024-04-19T22:12:00+00:00,2024-04-19T22:12:00+00:00,2024-04-19T22:12:00+00:00,Beijing Daxing International Airport,+8,PKX,ZBAD,3,,33,,2024-04-20T00:05:00+00:00,2024-04-20T00:05:00+00:00,2024-04-19T23:56:00+00:00,2024-04-19T23:56:00+00:00,2024-04-19T23:56:00+00:00,None,None,None,None
2024-04-19DL3882None,2024-04-19,landed,3882,DL3882,DAL3882,Delta Air Lines,DL,DAL,Will Rogers World Airport,America/Chicago,OKC,KOKC,,28,11,2024-04-19T18:23:00+00:00,2024-04-19T18:23:00+00:00,2024-04-19T18:34:00+00:00,2024-04-19T18:34:00+00:00,2024-04-19T18:34:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A10,,,2024-04-19T20:00:00+00:00,2024-04-19T20:00:00+00:00,2024-04-19T19:52:00+00:00,2024-04-19T19:52:00+00:00,2024-04-19T19:52:00+00:00,None,None,None,None
2024-04-19DL6283None,2024-04-19,landed,6283,DL6283,DAL6283,Delta Air Lines,DL,DAL,Matecana,America/Bogota,PEI,SKPE,1,1,23,2024-04-19T18:14:00+00:00,2024-04-19T18:14:00+00:00,2024-04-19T18:36:00+00:00,2024-04-19T18:36:00+00:00,2024-04-19T18:36:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,07,,2024-04-19T19:05:00+00:00,2024-04-19T19:05:00+00:00,2024-04-19T19:04:00+00:00,2024-04-19T19:04:00+00:00,2024-04-19T19:04:00+00:00,None,None,None,None
2024-04-19DL3949E75L,2024-04-19,landed,3949,DL3949,DAL3949,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D37,8,2024-04-19T08:40:00+00:00,2024-04-19T08:40:00+00:00,2024-04-19T08:47:00+00:00,2024-04-19T08:47:00+00:00,2024-04-19T08:47:00+00:00,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,45,,,2024-04-19T09:59:00+00:00,2024-04-19T09:59:00+00:00,2024-04-19T09:39:00+00:00,2024-04-19T09:39:00+00:00,2024-04-19T09:39:00+00:00,N291SY,E75L,E75L,A2FAD8
2024-04-19DL9465None,2024-04-19,landed,9465,DL9465,DAL9465,Delta Air Lines,DL,DAL,"Bergen Airport, Flesland",Europe/Oslo,BGO,ENBR,,E26,29,2024-04-19T14:10:00+00:00,2024-04-19T14:10:00+00:00,2024-04-19T14:38:00+00:00,2024-04-19T14:38:00+00:00,2024-04-19T14:38:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,C18,010,4,2024-04-19T15:50:00+00:00,2024-04-19T15:50:00+00:00,2024-04-19T15:54:00+00:00,2024-04-19T15:54:00+00:00,2024-04-19T15:54:00+00:00,None,None,None,None
2024-04-19DL2070B739,2024-04-19,landed,2070,DL2070,DAL2070,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,20,20,2024-04-19T00:30:00+00:00,2024-04-19T00:30:00+00:00,2024-04-19T00:49:00+00:00,2024-04-19T00:49:00+00:00,2024-04-19T00:49:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G22,9,,2024-04-19T06:06:00+00:00,2024-04-19T06:06:00+00:00,2024-04-19T05:42:00+00:00,2024-04-19T05:42:00+00:00,2024-04-19T05:42:00+00:00,N843DN,B739,B739,AB8B56
2024-04-19DL9294None,2024-04-19,landed,9294,DL9294,DAL9294,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B20,19,2024-04-19T11:40:00+00:00,2024-04-19T11:40:00+00:00,2024-04-19T11:59:00+00:00,2024-04-19T11:59:00+00:00,2024-04-19T11:59:00+00:00,Cristoforo Colombo,Europe/Rome,GOA,LIMJ,,,,,2024-04-19T13:25:00+00:00,2024-04-19T13:25:00+00:00,2024-04-19T13:23:00+00:00,2024-04-19T13:23:00+00:00,2024-04-19T13:23:00+00:00,None,None,None,None
2024-04-19DL2096None,2024-04-19,landed,2096,DL2096,DAL2096,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,24,24,2024-04-19T08:40:00+00:00,2024-04-19T08:40:00+00:00,2024-04-19T09:04:00+00:00,2024-04-19T09:04:00+00:00,2024-04-19T09:04:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,12,,,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T13:47:00+00:00,2024-04-19T13:47:00+00:00,2024-04-19T13:47:00+00:00,None,None,None,None
2024-04-19DL4018None,2024-04-19,landed,4018,DL4018,DAL4018,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,28,17,2024-04-19T09:00:00+00:00,2024-04-19T09:00:00+00:00,2024-04-19T09:17:00+00:00,2024-04-19T09:17:00+00:00,2024-04-19T09:17:00+00:00,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,35,,3,2024-04-19T09:55:00+00:00,2024-04-19T09:55:00+00:00,2024-04-19T09:49:00+00:00,2024-04-19T09:49:00+00:00,2024-04-19T09:49:00+00:00,None,None,None,None
2024-04-19DL2056A320,2024-04-19,landed,2056,DL2056,DAL2056,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,36,8,2024-04-19T08:45:00+00:00,2024-04-19T08:45:00+00:00,2024-04-19T08:52:00+00:00,2024-04-19T08:52:00+00:00,2024-04-19T08:52:00+00:00,Kansas City International Airport,America/Chicago,MCI,KMCI,1,B42,,,2024-04-19T14:00:00+00:00,2024-04-19T14:00:00+00:00,2024-04-19T13:27:00+00:00,2024-04-19T13:27:00+00:00,2024-04-19T13:27:00+00:00,N319US,A320,A320,A36A13
2024-04-19DL3863E75L,2024-04-19,landed,3863,DL3863,DAL3863,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,27,18,2024-04-19T08:45:00+00:00,2024-04-19T08:45:00+00:00,2024-04-19T09:02:00+00:00,2024-04-19T09:02:00+00:00,2024-04-19T09:02:00+00:00,Sacramento International,America/Los_Angeles,SMF,KSMF,A,1,,,2024-04-19T10:13:00+00:00,2024-04-19T10:13:00+00:00,2024-04-19T10:08:00+00:00,2024-04-19T10:08:00+00:00,2024-04-19T10:08:00+00:00,N301SY,E75L,E75L,A324B0
2024-04-19DL8929None,2024-04-19,landed,8929,DL8929,DAL8929,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,TBIT,146,23,2024-04-19T09:00:00+00:00,2024-04-19T09:00:00+00:00,2024-04-19T09:23:00+00:00,2024-04-19T09:23:00+00:00,2024-04-19T09:23:00+00:00,Denver International,America/Denver,DEN,KDEN,EM,A37,,3,2024-04-19T12:07:00+00:00,2024-04-19T12:07:00+00:00,2024-04-19T12:09:00+00:00,2024-04-19T12:09:00+00:00,2024-04-19T12:09:00+00:00,None,None,None,None
2024-04-19DL484None,2024-04-19,scheduled,484,DL484,DAL484,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,38,603,2024-04-19T06:35:00+00:00,2024-04-19T06:35:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,4,B47,T4,,2024-04-19T15:15:00+00:00,2024-04-19T15:15:00+00:00,,,,None,None,None,None
2024-04-19DL3910None,2024-04-19,landed,3910,DL3910,DAL3910,Delta Air Lines,DL,DAL,Tri-cities,America/Los_Angeles,PSC,KPSC,,3,7,2024-04-19T06:00:00+00:00,2024-04-19T06:00:00+00:00,2024-04-19T06:06:00+00:00,2024-04-19T06:06:00+00:00,2024-04-19T06:06:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,2,A6,,,2024-04-19T08:46:00+00:00,2024-04-19T08:46:00+00:00,2024-04-19T08:21:00+00:00,2024-04-19T08:21:00+00:00,2024-04-19T08:21:00+00:00,None,None,None,None
2024-04-19DL4169None,2024-04-19,landed,4169,DL4169,DAL4169,Delta Air Lines,DL,DAL,Vancouver International,America/Vancouver,YVR,CYVR,M,E91,24,2024-04-19T09:15:00+00:00,2024-04-19T09:15:00+00:00,2024-04-19T09:39:00+00:00,2024-04-19T09:39:00+00:00,2024-04-19T09:39:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,C,B4,6,,2024-04-19T10:31:00+00:00,2024-04-19T10:31:00+00:00,2024-04-19T10:10:00+00:00,2024-04-19T10:10:00+00:00,2024-04-19T10:10:00+00:00,None,None,None,None
2024-04-19DL4936None,2024-04-19,landed,4936,DL4936,DAL4936,Delta Air Lines,DL,DAL,Birmingham,America/Chicago,BHM,KBHM,,A8,12,2024-04-19T11:30:00+00:00,2024-04-19T11:30:00+00:00,2024-04-19T11:42:00+00:00,2024-04-19T11:42:00+00:00,2024-04-19T11:42:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,98,1,,2024-04-19T15:00:00+00:00,2024-04-19T15:00:00+00:00,2024-04-19T14:48:00+00:00,2024-04-19T14:48:00+00:00,2024-04-19T14:48:00+00:00,None,None,None,None
2024-04-19DL6221None,2024-04-19,landed,6221,DL6221,DAL6221,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,C7B,28,2024-04-19T11:21:00+00:00,2024-04-19T11:21:00+00:00,2024-04-19T11:49:00+00:00,2024-04-19T11:49:00+00:00,2024-04-19T11:49:00+00:00,Camilo Dazo,America/Bogota,CUC,SKCC,1,,,8,2024-04-19T12:36:00+00:00,2024-04-19T12:36:00+00:00,2024-04-19T12:44:00+00:00,2024-04-19T12:44:00+00:00,2024-04-19T12:44:00+00:00,None,None,None,None
2024-04-19DL2587B753,2024-04-19,landed,2587,DL2587,DAL2587,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A40,13,2024-04-19T10:30:00+00:00,2024-04-19T10:30:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,Tampa International,America/New_York,TPA,KTPA,C,E65,7,,2024-04-19T13:02:00+00:00,2024-04-19T13:02:00+00:00,2024-04-19T12:52:00+00:00,2024-04-19T12:52:00+00:00,2024-04-19T12:52:00+00:00,N588NW,B753,B753,A794E1
2024-04-19DL3669E75L,2024-04-19,landed,3669,DL3669,DAL3669,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A33,15,2024-04-19T10:25:00+00:00,2024-04-19T10:25:00+00:00,2024-04-19T10:39:00+00:00,2024-04-19T10:39:00+00:00,2024-04-19T10:39:00+00:00,Pierre Elliott Trudeau International,America/Montreal,YUL,CYUL,1,C84,,,2024-04-19T12:12:00+00:00,2024-04-19T12:12:00+00:00,2024-04-19T11:57:00+00:00,2024-04-19T11:57:00+00:00,2024-04-19T11:57:00+00:00,N259SY,E75L,E75L,A27A94
2024-04-19DL2856None,2024-04-19,landed,2856,DL2856,DAL2856,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A6,14,2024-04-19T10:25:00+00:00,2024-04-19T10:25:00+00:00,2024-04-19T10:39:00+00:00,2024-04-19T10:39:00+00:00,2024-04-19T10:39:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A28,7,,2024-04-19T12:27:00+00:00,2024-04-19T12:27:00+00:00,2024-04-19T12:15:00+00:00,2024-04-19T12:15:00+00:00,2024-04-19T12:15:00+00:00,None,None,None,None
2024-04-19DL2809None,2024-04-19,landed,2809,DL2809,DAL2809,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A46,11,2024-04-19T10:21:00+00:00,2024-04-19T10:21:00+00:00,2024-04-19T10:31:00+00:00,2024-04-19T10:31:00+00:00,2024-04-19T10:31:00+00:00,Southwest Florida International,America/New_York,RSW,KRSW,3,C4,,,2024-04-19T13:10:00+00:00,2024-04-19T13:10:00+00:00,2024-04-19T12:44:00+00:00,2024-04-19T12:44:00+00:00,2024-04-19T12:44:00+00:00,None,None,None,None
2024-04-19DL8705None,2024-04-19,landed,8705,DL8705,DAL8705,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,M50,22,2024-04-19T11:05:00+00:00,2024-04-19T11:05:00+00:00,2024-04-19T11:26:00+00:00,2024-04-19T11:26:00+00:00,2024-04-19T11:26:00+00:00,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,6,2,2024-04-19T23:30:00+00:00,2024-04-19T23:30:00+00:00,2024-04-19T23:31:00+00:00,2024-04-19T23:31:00+00:00,2024-04-19T23:31:00+00:00,None,None,None,None
2024-04-19DL9358None,2024-04-19,landed,9358,DL9358,DAL9358,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,F5,23,2024-04-19T17:05:00+00:00,2024-04-19T17:05:00+00:00,2024-04-19T17:28:00+00:00,2024-04-19T17:28:00+00:00,2024-04-19T17:28:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,,,,2024-04-19T19:10:00+00:00,2024-04-19T19:10:00+00:00,2024-04-19T18:46:00+00:00,2024-04-19T18:46:00+00:00,2024-04-19T18:46:00+00:00,None,None,None,None
2024-04-19DL5734None,2024-04-19,landed,5734,DL5734,DAL5734,Delta Air Lines,DL,DAL,Newark Liberty International,America/New_York,EWR,KEWR,A,A04,31,2024-04-19T08:35:00+00:00,2024-04-19T08:35:00+00:00,2024-04-19T09:05:00+00:00,2024-04-19T09:05:00+00:00,2024-04-19T09:05:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A5,2,,2024-04-19T09:53:00+00:00,2024-04-19T09:53:00+00:00,2024-04-19T09:43:00+00:00,2024-04-19T09:43:00+00:00,2024-04-19T09:43:00+00:00,None,None,None,None
2024-04-19DL1262None,2024-04-19,landed,1262,DL1262,DAL1262,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,25,14,2024-04-19T06:20:00+00:00,2024-04-19T06:20:00+00:00,2024-04-19T06:33:00+00:00,2024-04-19T06:33:00+00:00,2024-04-19T06:33:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A22,,,2024-04-19T09:15:00+00:00,2024-04-19T09:15:00+00:00,2024-04-19T08:54:00+00:00,2024-04-19T08:54:00+00:00,2024-04-19T08:54:00+00:00,None,None,None,None
2024-04-19DL5709None,2024-04-19,landed,5709,DL5709,DAL5709,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A12,74,2024-04-19T19:29:00+00:00,2024-04-19T19:29:00+00:00,2024-04-19T20:42:00+00:00,2024-04-19T20:42:00+00:00,2024-04-19T20:42:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B17,,24,2024-04-19T21:08:00+00:00,2024-04-19T21:08:00+00:00,2024-04-19T21:32:00+00:00,2024-04-19T21:32:00+00:00,2024-04-19T21:32:00+00:00,None,None,None,None
2024-04-19DL4966None,2024-04-19,active,4966,DL4966,DAL4966,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A15,41,2024-04-19T19:29:00+00:00,2024-04-19T19:29:00+00:00,2024-04-19T20:10:00+00:00,2024-04-19T20:10:00+00:00,2024-04-19T20:10:00+00:00,Savannah/Hilton Head,America/New_York,SAV,KSAV,S,13,,,2024-04-19T22:09:00+00:00,2024-04-19T22:09:00+00:00,,,,None,None,None,None
2024-04-19DL230A339,2024-04-19,landed,230,DL230,DAL230,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B22,76,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T20:41:00+00:00,2024-04-19T20:41:00+00:00,2024-04-19T20:41:00+00:00,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,E19,,44,2024-04-20T10:05:00+00:00,2024-04-20T10:05:00+00:00,2024-04-20T10:48:00+00:00,2024-04-20T10:48:00+00:00,2024-04-20T10:48:00+00:00,N411DX,A339,A339,A4D838
2024-04-19DL184None,2024-04-19,landed,184,DL184,DAL184,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B36,29,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:53:00+00:00,2024-04-19T19:53:00+00:00,2024-04-19T19:53:00+00:00,Milano Malpensa,Europe/Rome,MXP,LIMC,1,B51,08,5,2024-04-20T09:30:00+00:00,2024-04-20T09:30:00+00:00,2024-04-20T09:35:00+00:00,2024-04-20T09:35:00+00:00,2024-04-20T09:35:00+00:00,None,None,None,None
2024-04-19DL2303BCS3,2024-04-19,landed,2303,DL2303,DAL2303,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G13,22,2024-04-19T10:45:00+00:00,2024-04-19T10:45:00+00:00,2024-04-19T11:06:00+00:00,2024-04-19T11:06:00+00:00,2024-04-19T11:06:00+00:00,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,E,E15,E15,5,2024-04-19T13:18:00+00:00,2024-04-19T13:18:00+00:00,2024-04-19T13:23:00+00:00,2024-04-19T13:23:00+00:00,2024-04-19T13:23:00+00:00,N304DU,BCS3,BCS3,A32E8C
2024-04-19DL8743None,2024-04-19,landed,8743,DL8743,DAL8743,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,E08,18,2024-04-19T10:30:00+00:00,2024-04-19T10:30:00+00:00,2024-04-19T10:47:00+00:00,2024-04-19T10:47:00+00:00,2024-04-19T10:47:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,1,1,,,2024-04-19T12:45:00+00:00,2024-04-19T12:45:00+00:00,2024-04-19T12:00:00+00:00,2024-04-19T12:00:00+00:00,2024-04-19T12:00:00+00:00,None,None,None,None
2024-04-19DL8210None,2024-04-19,landed,8210,DL8210,DAL8210,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,L22,44,2024-04-19T10:30:00+00:00,2024-04-19T10:30:00+00:00,2024-04-19T11:13:00+00:00,2024-04-19T11:13:00+00:00,2024-04-19T11:13:00+00:00,Maya Maya,Africa/Brazzaville,BZV,FCBB,,,,6,2024-04-19T17:50:00+00:00,2024-04-19T17:50:00+00:00,2024-04-19T17:55:00+00:00,2024-04-19T17:55:00+00:00,2024-04-19T17:55:00+00:00,None,None,None,None
2024-04-19DL8388None,2024-04-19,landed,8388,DL8388,DAL8388,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,L44,40,2024-04-19T10:30:00+00:00,2024-04-19T10:30:00+00:00,2024-04-19T11:09:00+00:00,2024-04-19T11:09:00+00:00,2024-04-19T11:09:00+00:00,Pierre Elliott Trudeau International,America/Montreal,YUL,CYUL,1,,,5,2024-04-19T12:05:00+00:00,2024-04-19T12:05:00+00:00,2024-04-19T12:09:00+00:00,2024-04-19T12:09:00+00:00,2024-04-19T12:09:00+00:00,None,None,None,None
2024-04-19DL8654None,2024-04-19,landed,8654,DL8654,DAL8654,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,L49,30,2024-04-19T10:25:00+00:00,2024-04-19T10:25:00+00:00,2024-04-19T10:55:00+00:00,2024-04-19T10:55:00+00:00,2024-04-19T10:55:00+00:00,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,D,D11,D2,13,2024-04-19T13:45:00+00:00,2024-04-19T13:45:00+00:00,2024-04-19T13:58:00+00:00,2024-04-19T13:58:00+00:00,2024-04-19T13:58:00+00:00,None,None,None,None
2024-04-19DL8650None,2024-04-19,landed,8650,DL8650,DAL8650,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,E10,23,2024-04-19T10:25:00+00:00,2024-04-19T10:25:00+00:00,2024-04-19T10:47:00+00:00,2024-04-19T10:47:00+00:00,2024-04-19T10:47:00+00:00,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,12,20,2024-04-19T22:35:00+00:00,2024-04-19T22:35:00+00:00,2024-04-19T22:55:00+00:00,2024-04-19T22:55:00+00:00,2024-04-19T22:55:00+00:00,None,None,None,None
2024-04-19DL9478None,2024-04-19,landed,9478,DL9478,DAL9478,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F54,19,2024-04-19T10:15:00+00:00,2024-04-19T10:15:00+00:00,2024-04-19T10:33:00+00:00,2024-04-19T10:33:00+00:00,2024-04-19T10:33:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,3,D84,012,,2024-04-19T11:30:00+00:00,2024-04-19T11:30:00+00:00,2024-04-19T11:21:00+00:00,2024-04-19T11:21:00+00:00,2024-04-19T11:21:00+00:00,None,None,None,None
2024-04-19DL8461None,2024-04-19,landed,8461,DL8461,DAL8461,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,K33,31,2024-04-19T10:15:00+00:00,2024-04-19T10:15:00+00:00,2024-04-19T10:45:00+00:00,2024-04-19T10:45:00+00:00,2024-04-19T10:45:00+00:00,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,C5,1B-1,,2024-04-19T23:55:00+00:00,2024-04-19T23:55:00+00:00,2024-04-19T23:44:00+00:00,2024-04-19T23:44:00+00:00,2024-04-19T23:44:00+00:00,None,None,None,None
2024-04-19DL8552None,2024-04-19,landed,8552,DL8552,DAL8552,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,K37,29,2024-04-19T10:15:00+00:00,2024-04-19T10:15:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,San Francisco International,America/Los_Angeles,SFO,KSFO,I,A10,CL7,3,2024-04-19T12:45:00+00:00,2024-04-19T12:45:00+00:00,2024-04-19T12:48:00+00:00,2024-04-19T12:48:00+00:00,2024-04-19T12:48:00+00:00,None,None,None,None
2024-04-19DL6123None,2024-04-19,landed,6123,DL6123,DAL6123,Delta Air Lines,DL,DAL,Jose Maria Cordova,America/Bogota,MDE,SKRG,1,5,16,2024-04-19T08:00:00+00:00,2024-04-19T08:00:00+00:00,2024-04-19T08:15:00+00:00,2024-04-19T08:15:00+00:00,2024-04-19T08:15:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,07,,2024-04-19T08:55:00+00:00,2024-04-19T08:55:00+00:00,2024-04-19T08:42:00+00:00,2024-04-19T08:42:00+00:00,2024-04-19T08:42:00+00:00,None,None,None,None
2024-04-19DL121A339,2024-04-19,landed,121,DL121,DAL121,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F14,36,2024-04-19T11:05:00+00:00,2024-04-19T11:05:00+00:00,2024-04-19T11:41:00+00:00,2024-04-19T11:41:00+00:00,2024-04-19T11:41:00+00:00,Haneda Airport,Asia/Tokyo,HND,RJTT,3,144,,,2024-04-20T14:20:00+00:00,2024-04-20T14:20:00+00:00,2024-04-20T13:20:00+00:00,2024-04-20T13:20:00+00:00,2024-04-20T13:20:00+00:00,N426DZ,A339,A339,A5124C
2024-04-19DL2974B753,2024-04-19,landed,2974,DL2974,DAL2974,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G18,12,2024-04-19T11:05:00+00:00,2024-04-19T11:05:00+00:00,2024-04-19T11:16:00+00:00,2024-04-19T11:16:00+00:00,2024-04-19T11:16:00+00:00,Sky Harbor International,America/Phoenix,PHX,KPHX,3,F12,4,,2024-04-19T12:23:00+00:00,2024-04-19T12:23:00+00:00,2024-04-19T12:19:00+00:00,2024-04-19T12:19:00+00:00,2024-04-19T12:19:00+00:00,N586NW,B753,B753,A78D73
2024-04-19DL3838None,2024-04-19,landed,3838,DL3838,DAL3838,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C22,44,2024-04-19T11:00:00+00:00,2024-04-19T11:00:00+00:00,2024-04-19T11:43:00+00:00,2024-04-19T11:43:00+00:00,2024-04-19T11:43:00+00:00,Eppley Airfield,America/Chicago,OMA,KOMA,4,A4,,23,2024-04-19T12:13:00+00:00,2024-04-19T12:13:00+00:00,2024-04-19T12:36:00+00:00,2024-04-19T12:36:00+00:00,2024-04-19T12:36:00+00:00,None,None,None,None
