id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL4058None,2024-04-18,landed,4058,DL4058,DAL4058,Delta Air Lines,DL,DAL,Capital City,America/Detroit,LAN,KLAN,,,2,2024-04-18T11:27:00+00:00,2024-04-18T11:27:00+00:00,2024-04-18T11:28:00+00:00,2024-04-18T11:28:00+00:00,2024-04-18T11:28:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,C23,8,,2024-04-18T12:11:00+00:00,2024-04-18T12:11:00+00:00,2024-04-18T11:51:00+00:00,2024-04-18T11:51:00+00:00,2024-04-18T11:51:00+00:00,None,None,None,None
2024-04-18DL4984None,2024-04-18,landed,4984,DL4984,DAL4984,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A10,65,2024-04-18T14:56:00+00:00,2024-04-18T14:56:00+00:00,2024-04-18T16:01:00+00:00,2024-04-18T16:01:00+00:00,2024-04-18T16:01:00+00:00,Indianapolis International,America/Indiana/Indianapolis,IND,KIND,4,A7,,14,2024-04-18T17:20:00+00:00,2024-04-18T17:20:00+00:00,2024-04-18T17:33:00+00:00,2024-04-18T17:33:00+00:00,2024-04-18T17:33:00+00:00,None,None,None,None
2024-04-18DL4986CRJ9,2024-04-18,landed,4986,DL4986,DAL4986,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B55,15,2024-04-18T14:59:00+00:00,2024-04-18T14:59:00+00:00,2024-04-18T15:13:00+00:00,2024-04-18T15:13:00+00:00,2024-04-18T15:13:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,B,A9,2,,2024-04-18T17:11:00+00:00,2024-04-18T17:11:00+00:00,2024-04-18T16:32:00+00:00,2024-04-18T16:32:00+00:00,2024-04-18T16:32:00+00:00,N905XJ,CRJ9,CRJ9,AC83D5
2024-04-18DL5688None,2024-04-18,landed,5688,DL5688,DAL5688,Delta Air Lines,DL,DAL,Pittsburgh International,America/New_York,PIT,KPIT,,D84,12,2024-04-18T06:11:00+00:00,2024-04-18T06:11:00+00:00,2024-04-18T06:23:00+00:00,2024-04-18T06:23:00+00:00,2024-04-18T06:23:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A11,2,,2024-04-18T07:57:00+00:00,2024-04-18T07:57:00+00:00,2024-04-18T07:45:00+00:00,2024-04-18T07:45:00+00:00,2024-04-18T07:45:00+00:00,None,None,None,None
2024-04-18DL8311None,2024-04-18,landed,8311,DL8311,DAL8311,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F55,19,2024-04-18T15:20:00+00:00,2024-04-18T15:20:00+00:00,2024-04-18T15:38:00+00:00,2024-04-18T15:38:00+00:00,2024-04-18T15:38:00+00:00,Milano Malpensa,Europe/Rome,MXP,LIMC,1,,01,4,2024-04-18T16:50:00+00:00,2024-04-18T16:50:00+00:00,2024-04-18T16:54:00+00:00,2024-04-18T16:54:00+00:00,2024-04-18T16:54:00+00:00,None,None,None,None
2024-04-18DL6235None,2024-04-18,landed,6235,DL6235,DAL6235,Delta Air Lines,DL,DAL,Hercilio Luz,America/Sao_Paulo,FLN,SBFL,1,10,,2024-04-18T17:45:00+00:00,2024-04-18T17:45:00+00:00,2024-04-18T17:44:00+00:00,2024-04-18T17:44:00+00:00,2024-04-18T17:44:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,None,None,None,None
2024-04-18DL5924None,2024-04-18,landed,5924,DL5924,DAL5924,Delta Air Lines,DL,DAL,Heathrow,Europe/London,LHR,EGLL,3,22,24,2024-04-18T13:20:00+00:00,2024-04-18T13:20:00+00:00,2024-04-18T13:43:00+00:00,2024-04-18T13:43:00+00:00,2024-04-18T13:43:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,133,,,2024-04-18T16:40:00+00:00,2024-04-18T16:40:00+00:00,2024-04-18T16:31:00+00:00,2024-04-18T16:31:00+00:00,2024-04-18T16:31:00+00:00,None,None,None,None
2024-04-18DL937A21N,2024-04-18,landed,937,DL937,DAL937,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D43,7,2024-04-18T12:10:00+00:00,2024-04-18T12:10:00+00:00,2024-04-18T12:17:00+00:00,2024-04-18T12:17:00+00:00,2024-04-18T12:17:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A16,4,,2024-04-18T20:20:00+00:00,2024-04-18T20:20:00+00:00,2024-04-18T19:35:00+00:00,2024-04-18T19:35:00+00:00,2024-04-18T19:35:00+00:00,N546DN,A21N,A21N,A6EE8E
2024-04-18DL1105B739,2024-04-18,landed,1105,DL1105,DAL1105,Delta Air Lines,DL,DAL,Indianapolis International,America/Indiana/Indianapolis,IND,KIND,,A8,11,2024-04-18T16:45:00+00:00,2024-04-18T16:45:00+00:00,2024-04-18T16:56:00+00:00,2024-04-18T16:56:00+00:00,2024-04-18T16:56:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F9,6,,2024-04-18T17:35:00+00:00,2024-04-18T17:35:00+00:00,2024-04-18T17:17:00+00:00,2024-04-18T17:17:00+00:00,2024-04-18T17:17:00+00:00,N833DN,B739,B739,AB63D7
2024-04-18DL6482None,2024-04-18,scheduled,6482,DL6482,DAL6482,Delta Air Lines,DL,DAL,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,H142,128,2024-04-18T21:40:00+00:00,2024-04-18T21:40:00+00:00,2024-04-18T23:48:00+00:00,2024-04-18T23:48:00+00:00,2024-04-18T23:48:00+00:00,Kunming,Asia/Shanghai,KMG,ZPPP,T1,35,8,122,2024-04-19T00:55:00+00:00,2024-04-19T00:55:00+00:00,,,,None,None,None,None
2024-04-18DL768B739,2024-04-18,landed,768,DL768,DAL768,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A18,22,2024-04-18T14:10:00+00:00,2024-04-18T14:10:00+00:00,2024-04-18T14:32:00+00:00,2024-04-18T14:32:00+00:00,2024-04-18T14:32:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F5,8,,2024-04-18T17:43:00+00:00,2024-04-18T17:43:00+00:00,2024-04-18T17:23:00+00:00,2024-04-18T17:23:00+00:00,2024-04-18T17:23:00+00:00,N902DN,B739,B739,AC76F2
2024-04-18DL3688E75L,2024-04-18,landed,3688,DL3688,DAL3688,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A6A,41,2024-04-18T16:59:00+00:00,2024-04-18T16:59:00+00:00,2024-04-18T17:40:00+00:00,2024-04-18T17:40:00+00:00,2024-04-18T17:40:00+00:00,Boise Air Terminal/Gowen Field,America/Boise,BOI,KBOI,2,B22,,16,2024-04-18T19:19:00+00:00,2024-04-18T19:19:00+00:00,2024-04-18T19:35:00+00:00,2024-04-18T19:35:00+00:00,2024-04-18T19:35:00+00:00,N281SY,E75L,E75L,A2D359
2024-04-18DL2931None,2024-04-18,landed,2931,DL2931,DAL2931,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A22,18,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:33:00+00:00,2024-04-18T14:33:00+00:00,2024-04-18T14:33:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A31,9,,2024-04-18T19:41:00+00:00,2024-04-18T19:41:00+00:00,2024-04-18T19:17:00+00:00,2024-04-18T19:17:00+00:00,2024-04-18T19:17:00+00:00,None,None,None,None
2024-04-18DL9060None,2024-04-18,landed,9060,DL9060,DAL9060,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,71,24,2024-04-18T15:10:00+00:00,2024-04-18T15:10:00+00:00,2024-04-18T15:33:00+00:00,2024-04-18T15:33:00+00:00,2024-04-18T15:33:00+00:00,Francisco Sarabia,America/Monterrey,TRC,MMTC,A,,,,2024-04-18T17:16:00+00:00,2024-04-18T17:16:00+00:00,2024-04-18T16:47:00+00:00,2024-04-18T16:47:00+00:00,2024-04-18T16:47:00+00:00,None,None,None,None
2024-04-18DL731None,2024-04-18,landed,731,DL731,DAL731,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A31,63,2024-04-18T14:20:00+00:00,2024-04-18T14:20:00+00:00,2024-04-18T15:22:00+00:00,2024-04-18T15:22:00+00:00,2024-04-18T15:22:00+00:00,Denver International,America/Denver,DEN,KDEN,N,A52,10,37,2024-04-18T15:50:00+00:00,2024-04-18T15:50:00+00:00,2024-04-18T16:27:00+00:00,2024-04-18T16:27:00+00:00,2024-04-18T16:27:00+00:00,None,None,None,None
2024-04-18DL4277CRJ9,2024-04-18,landed,4277,DL4277,DAL4277,Delta Air Lines,DL,DAL,Cedar City,America/Denver,CDC,KCDC,,,18,2024-04-18T13:21:00+00:00,2024-04-18T13:21:00+00:00,2024-04-18T13:39:00+00:00,2024-04-18T13:39:00+00:00,2024-04-18T13:39:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A44,,,2024-04-18T14:29:00+00:00,2024-04-18T14:29:00+00:00,2024-04-18T14:18:00+00:00,2024-04-18T14:18:00+00:00,2024-04-18T14:18:00+00:00,N839SK,CRJ9,CRJ9,AB7B63
2024-04-18DL9008None,2024-04-18,landed,9008,DL9008,DAL9008,Delta Air Lines,DL,DAL,Gen F Javier Mina,America/Monterrey,TAM,MMTM,A,,9,2024-04-18T12:32:00+00:00,2024-04-18T12:32:00+00:00,2024-04-18T12:41:00+00:00,2024-04-18T12:41:00+00:00,2024-04-18T12:41:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,74,,,2024-04-18T13:50:00+00:00,2024-04-18T13:50:00+00:00,2024-04-18T13:28:00+00:00,2024-04-18T13:28:00+00:00,2024-04-18T13:28:00+00:00,None,None,None,None
2024-04-18DL8540None,2024-04-18,landed,8540,DL8540,DAL8540,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F23,42,2024-04-18T15:40:00+00:00,2024-04-18T15:40:00+00:00,2024-04-18T16:21:00+00:00,2024-04-18T16:21:00+00:00,2024-04-18T16:21:00+00:00,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,,28,2024-04-18T17:10:00+00:00,2024-04-18T17:10:00+00:00,2024-04-18T17:37:00+00:00,2024-04-18T17:37:00+00:00,2024-04-18T17:37:00+00:00,None,None,None,None
2024-04-18DL4065None,2024-04-18,landed,4065,DL4065,DAL4065,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A7,39,2024-04-18T13:35:00+00:00,2024-04-18T13:35:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,Portland International,America/Los_Angeles,PDX,KPDX,C,D9,8,12,2024-04-18T14:35:00+00:00,2024-04-18T14:35:00+00:00,2024-04-18T14:46:00+00:00,2024-04-18T14:46:00+00:00,2024-04-18T14:46:00+00:00,None,None,None,None
2024-04-18DL650None,2024-04-18,landed,650,DL650,DAL650,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A8,8,2024-04-18T13:35:00+00:00,2024-04-18T13:35:00+00:00,2024-04-18T13:43:00+00:00,2024-04-18T13:43:00+00:00,2024-04-18T13:43:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,S,A3,,,2024-04-18T16:40:00+00:00,2024-04-18T16:40:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,None,None,None,None
2024-04-18DL8146None,2024-04-18,landed,8146,DL8146,DAL8146,Delta Air Lines,DL,DAL,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,B14,12,2024-04-18T07:17:00+00:00,2024-04-18T07:17:00+00:00,2024-04-18T07:28:00+00:00,2024-04-18T07:28:00+00:00,2024-04-18T07:28:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,64,,,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,None,None,None,None
2024-04-18DL7979None,2024-04-18,landed,7979,DL7979,DAL7979,Delta Air Lines,DL,DAL,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,B6,7,2024-04-18T08:47:00+00:00,2024-04-18T08:47:00+00:00,2024-04-18T08:53:00+00:00,2024-04-18T08:53:00+00:00,2024-04-18T08:53:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,,,,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T13:01:00+00:00,2024-04-18T13:01:00+00:00,2024-04-18T13:01:00+00:00,None,None,None,None
2024-04-18DL2399B752,2024-04-18,landed,2399,DL2399,DAL2399,Delta Air Lines,DL,DAL,General Mitchell International,America/Chicago,MKE,KMKE,,D45,73,2024-04-18T15:34:00+00:00,2024-04-18T15:34:00+00:00,2024-04-18T16:46:00+00:00,2024-04-18T16:46:00+00:00,2024-04-18T16:46:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A20,8,48,2024-04-18T18:33:00+00:00,2024-04-18T18:33:00+00:00,2024-04-18T19:20:00+00:00,2024-04-18T19:20:00+00:00,2024-04-18T19:20:00+00:00,N535US,B752,B752,A6C4D3
2024-04-18DL2957None,2024-04-18,landed,2957,DL2957,DAL2957,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D42,10,2024-04-18T13:56:00+00:00,2024-04-18T13:56:00+00:00,2024-04-18T14:06:00+00:00,2024-04-18T14:06:00+00:00,2024-04-18T14:06:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F8,10,,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,2024-04-18T18:37:00+00:00,None,None,None,None
2024-04-18DL2226B738,2024-04-18,landed,2226,DL2226,DAL2226,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D36,28,2024-04-18T13:45:00+00:00,2024-04-18T13:45:00+00:00,2024-04-18T14:13:00+00:00,2024-04-18T14:13:00+00:00,2024-04-18T14:13:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,MAIN,A9,5,,2024-04-18T16:33:00+00:00,2024-04-18T16:33:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,N3740C,B738,B738,A44502
2024-04-18DL2711A321,2024-04-18,landed,2711,DL2711,DAL2711,Delta Air Lines,DL,DAL,Baltimore/Washington International Thurgood Marshall,America/New_York,BWI,KBWI,,D29,27,2024-04-18T14:08:00+00:00,2024-04-18T14:08:00+00:00,2024-04-18T14:34:00+00:00,2024-04-18T14:34:00+00:00,2024-04-18T14:34:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B13,5,,2024-04-18T16:07:00+00:00,2024-04-18T16:07:00+00:00,2024-04-18T15:58:00+00:00,2024-04-18T15:58:00+00:00,2024-04-18T15:58:00+00:00,N363DN,A321,A321,A417C9
2024-04-18DL869None,2024-04-18,landed,869,DL869,DAL869,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C6,12,2024-04-18T13:00:00+00:00,2024-04-18T13:00:00+00:00,2024-04-18T13:11:00+00:00,2024-04-18T13:11:00+00:00,2024-04-18T13:11:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,S,A5,2,,2024-04-18T16:30:00+00:00,2024-04-18T16:30:00+00:00,2024-04-18T16:09:00+00:00,2024-04-18T16:09:00+00:00,2024-04-18T16:09:00+00:00,None,None,None,None
2024-04-18DL2267B739,2024-04-18,landed,2267,DL2267,DAL2267,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F3,8,2024-04-18T13:00:00+00:00,2024-04-18T13:00:00+00:00,2024-04-18T13:07:00+00:00,2024-04-18T13:07:00+00:00,2024-04-18T13:07:00+00:00,Baltimore/Washington International Thurgood Marshall,America/New_York,BWI,KBWI,A,D23,14,,2024-04-18T16:27:00+00:00,2024-04-18T16:27:00+00:00,2024-04-18T16:02:00+00:00,2024-04-18T16:02:00+00:00,2024-04-18T16:02:00+00:00,N911DQ,B739,B739,AC9ABC
2024-04-18DL4176None,2024-04-18,landed,4176,DL4176,DAL4176,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C17,12,2024-04-18T13:00:00+00:00,2024-04-18T13:00:00+00:00,2024-04-18T13:11:00+00:00,2024-04-18T13:11:00+00:00,2024-04-18T13:11:00+00:00,Hopkins International,America/New_York,CLE,KCLE,TERM,B4,,,2024-04-18T15:53:00+00:00,2024-04-18T15:53:00+00:00,2024-04-18T15:34:00+00:00,2024-04-18T15:34:00+00:00,2024-04-18T15:34:00+00:00,None,None,None,None
2024-04-18DL1351None,2024-04-18,landed,1351,DL1351,DAL1351,Delta Air Lines,DL,DAL,Miami International Airport,America/New_York,MIA,KMIA,S,H7,10,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T06:09:00+00:00,2024-04-18T06:09:00+00:00,2024-04-18T06:09:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A9,9,,2024-04-18T07:52:00+00:00,2024-04-18T07:52:00+00:00,2024-04-18T07:48:00+00:00,2024-04-18T07:48:00+00:00,2024-04-18T07:48:00+00:00,None,None,None,None
2024-04-18DL1565None,2024-04-18,landed,1565,DL1565,DAL1565,Delta Air Lines,DL,DAL,Miami International Airport,America/New_York,MIA,KMIA,S,H8,7,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T06:06:00+00:00,2024-04-18T06:06:00+00:00,2024-04-18T06:06:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,D4,7,,2024-04-18T08:51:00+00:00,2024-04-18T08:51:00+00:00,2024-04-18T08:35:00+00:00,2024-04-18T08:35:00+00:00,2024-04-18T08:35:00+00:00,None,None,None,None
2024-04-18DL879A321,2024-04-18,landed,879,DL879,DAL879,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,35,19,2024-04-18T12:28:00+00:00,2024-04-18T12:28:00+00:00,2024-04-18T12:46:00+00:00,2024-04-18T12:46:00+00:00,2024-04-18T12:46:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A77,8,,2024-04-18T19:52:00+00:00,2024-04-18T19:52:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,N114DN,A321,A321,A03B67
2024-04-18DL6112None,2024-04-18,active,6112,DL6112,DAL6112,Delta Air Lines,DL,DAL,Eduardo Gomes International,America/Manaus,MAO,SBEG,1,6,,2024-04-18T15:50:00+00:00,2024-04-18T15:50:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-18T20:50:00+00:00,2024-04-18T20:50:00+00:00,,,,None,None,None,None
2024-04-18DL3960None,2024-04-18,active,3960,DL3960,DAL3960,Delta Air Lines,DL,DAL,Buffalo Niagara International,America/New_York,BUF,KBUF,,22,134,2024-04-18T14:10:00+00:00,2024-04-18T14:10:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,B12,8,,2024-04-18T15:25:00+00:00,2024-04-18T15:25:00+00:00,,,,None,None,None,None
2024-04-18DL926None,2024-04-18,landed,926,DL926,DAL926,Delta Air Lines,DL,DAL,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A3,19,2024-04-18T07:10:00+00:00,2024-04-18T07:10:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B21,,,2024-04-18T08:54:00+00:00,2024-04-18T08:54:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,None,None,None,None
2024-04-18DL5348None,2024-04-18,landed,5348,DL5348,DAL5348,Delta Air Lines,DL,DAL,La Guardia,America/New_York,LGA,KLGA,C,75,32,2024-04-18T14:52:00+00:00,2024-04-18T14:52:00+00:00,2024-04-18T15:24:00+00:00,2024-04-18T15:24:00+00:00,2024-04-18T15:24:00+00:00,Norfolk International Airport,America/New_York,ORF,KORF,C,B21,,,2024-04-18T16:25:00+00:00,2024-04-18T16:25:00+00:00,2024-04-18T16:21:00+00:00,2024-04-18T16:21:00+00:00,2024-04-18T16:21:00+00:00,None,None,None,None
2024-04-18DL1466B738,2024-04-18,scheduled,1466,DL1466,DAL1466,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,28,245,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,,,,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D43,,,2024-04-18T14:42:00+00:00,2024-04-18T14:42:00+00:00,,,,N3754A,B738,B738,A44943
2024-04-18DL6155None,2024-04-18,landed,6155,DL6155,DAL6155,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,210,16,2024-04-18T12:40:00+00:00,2024-04-18T12:40:00+00:00,2024-04-18T12:56:00+00:00,2024-04-18T12:56:00+00:00,2024-04-18T12:56:00+00:00,Val De Cans,America/Belem,BEL,SBBE,2,,01,,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:19:00+00:00,2024-04-18T16:19:00+00:00,2024-04-18T16:19:00+00:00,None,None,None,None
2024-04-18DL6263None,2024-04-18,scheduled,6263,DL6263,DAL6263,Delta Air Lines,DL,DAL,Cornel Ruiz,America/Lima,CIX,SPHI,1,3,111,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T20:50:00+00:00,2024-04-18T20:50:00+00:00,2024-04-18T20:50:00+00:00,Jorge Chavez International,America/Lima,LIM,SPJC,1,,,86,2024-04-18T20:20:00+00:00,2024-04-18T20:20:00+00:00,,,,None,None,None,None
2024-04-18DL542B739,2024-04-18,landed,542,DL542,DAL542,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A1,45,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A9,9,1,2024-04-18T20:46:00+00:00,2024-04-18T20:46:00+00:00,2024-04-18T20:47:00+00:00,2024-04-18T20:47:00+00:00,2024-04-18T20:47:00+00:00,N877DN,B739,B739,AC10AF
2024-04-18DL2289BCS3,2024-04-18,landed,2289,DL2289,DAL2289,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A10,6,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T13:36:00+00:00,2024-04-18T13:36:00+00:00,2024-04-18T13:36:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M10,11,,2024-04-18T19:25:00+00:00,2024-04-18T19:25:00+00:00,2024-04-18T18:44:00+00:00,2024-04-18T18:44:00+00:00,2024-04-18T18:44:00+00:00,N308DU,BCS3,BCS3,A33D68
2024-04-18DL3748None,2024-04-18,landed,3748,DL3748,DAL3748,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A2,85,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T14:55:00+00:00,2024-04-18T14:55:00+00:00,2024-04-18T14:55:00+00:00,Vancouver International,America/Vancouver,YVR,CYVR,M,E86,34,52,2024-04-18T14:37:00+00:00,2024-04-18T14:37:00+00:00,2024-04-18T15:28:00+00:00,2024-04-18T15:28:00+00:00,2024-04-18T15:28:00+00:00,None,None,None,None
2024-04-18DL142A339,2024-04-18,landed,142,DL142,DAL142,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A4,24,2024-04-18T13:30:00+00:00,2024-04-18T13:30:00+00:00,2024-04-18T13:54:00+00:00,2024-04-18T13:54:00+00:00,2024-04-18T13:54:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,3,D57,,,2024-04-19T08:15:00+00:00,2024-04-19T08:15:00+00:00,2024-04-19T07:53:00+00:00,2024-04-19T07:53:00+00:00,2024-04-19T07:53:00+00:00,N412DX,A339,A339,A4DBEF
2024-04-18DL2160None,2024-04-18,landed,2160,DL2160,DAL2160,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A3,36,2024-04-18T16:05:00+00:00,2024-04-18T16:05:00+00:00,2024-04-18T16:41:00+00:00,2024-04-18T16:41:00+00:00,2024-04-18T16:41:00+00:00,Palm Beach International Airport,America/New_York,PBI,KPBI,5,C2,1,,2024-04-18T19:35:00+00:00,2024-04-18T19:35:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,None,None,None,None
2024-04-18DL2461B738,2024-04-18,landed,2461,DL2461,DAL2461,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A8,35,2024-04-18T16:05:00+00:00,2024-04-18T16:05:00+00:00,2024-04-18T16:40:00+00:00,2024-04-18T16:40:00+00:00,2024-04-18T16:40:00+00:00,Southwest Florida International,America/New_York,RSW,KRSW,S,C6,,2,2024-04-18T19:37:00+00:00,2024-04-18T19:37:00+00:00,2024-04-18T19:26:00+00:00,2024-04-18T19:26:00+00:00,2024-04-18T19:26:00+00:00,N394DA,B738,B738,A491F1
2024-04-18DL5377None,2024-04-18,landed,5377,DL5377,DAL5377,Delta Air Lines,DL,DAL,Cherry Capital Airport,America/Detroit,TVC,KTVC,,2,14,2024-04-18T14:00:00+00:00,2024-04-18T14:00:00+00:00,2024-04-18T14:13:00+00:00,2024-04-18T14:13:00+00:00,2024-04-18T14:13:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A43,5,,2024-04-18T15:10:00+00:00,2024-04-18T15:10:00+00:00,2024-04-18T14:52:00+00:00,2024-04-18T14:52:00+00:00,2024-04-18T14:52:00+00:00,None,None,None,None
2024-04-18DL7934None,2024-04-18,active,7934,DL7934,DAL7934,Delta Air Lines,DL,DAL,Chitose,Asia/Tokyo,CTS,RJCC,I,,,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,,2024-04-18T19:30:00+00:00,2024-04-18T19:30:00+00:00,,,,None,None,None,None
